game_id,season,week,away_team,home_team,predicted_home_margin,spread_line,spread_edge,spread_side,predicted_total,total_line,total_edge,total_side,projected_away_score,projected_home_score,spread_model,total_model,game_type,gameday,weekday,gametime,location_x,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,away_spread_odds,home_spread_odds,under_odds,over_odds,div_game,roof_x,surface_x,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium_x,home_expected_qb_epa,home_baseline_qb_epa,home_expected_qb_name,home_baseline_qb_name,home_depth_chart_date,home_qb_context_confidence,away_expected_qb_epa,away_baseline_qb_epa,away_expected_qb_name,away_baseline_qb_name,away_depth_chart_date,away_qb_context_confidence,home_qb_change_points,away_qb_change_points,market_home_margin,home_injury_players_reported,home_injury_out_count,home_injury_doubtful_count,home_injury_questionable_count,home_injury_unknown_count,home_injury_report_date,home_injury_source,home_injury_auto_points,away_injury_players_reported,away_injury_out_count,away_injury_doubtful_count,away_injury_questionable_count,away_injury_unknown_count,away_injury_report_date,away_injury_source,away_injury_auto_points,location_y,roof_y,surface_y,stadium_y,weather_available,weather_source,forecast_time_utc,temperature_f,wind_mph,wind_gust_mph,precipitation_probability_pct,precipitation_in,weather_code,weather_auto_points,home_qb_context_source,home_baseline_qb_source,away_qb_context_source,away_baseline_qb_source,home_score,away_score,closing_spread_line,closing_total_line,final_home_margin,final_total,su_result,ats_result,ou_result
2026_01_ARI_LAC,2026,1,ARI,LAC,5.127353856319644,-10.5,-5.372646143680356,ARI,46.576489764877486,46.5,0.0764897648774862,OVER,20.72456795427892,25.851921810598565,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-13,Sunday,16:25,Home,,,,2026091308,,,202609130sdg,,401872926,,7,7,455.0,-625.0,-110.0,-110.0,-105.0,-115.0,0,dome,matrixturf,,,,,,,Jonathan Gannon,Jim Harbaugh,,LAX01,SoFi Stadium,-0.0150896286857718,-0.0150896286857718,Justin Herbert,J.Herbert,2026-09-04 11:57:41+00:00,depth-chart,-0.0279723007642243,-0.0279723007642243,Jacoby Brissett,J.Brissett,2026-09-04 11:57:41+00:00,depth-chart,0.0,0.0,10.5,25,1,0,5,6,2026-09-03 18:56:00+00:00,espn,0.0,25,1,0,4,4,2026-09-03 17:49:00+00:00,espn,0.0,Home,dome,matrixturf,SoFi Stadium,True,open-meteo,2026-09-13 20:00:00+00:00,79.5,8.5,3.8,2.0,0.0,0.0,0.0,,,,,14.0,26.0,-10.5,46.5,-12.0,40.0,L,W,L
2026_01_GB_MIN,2026,1,GB,MIN,0.7596864782229722,-1.5,-0.7403135217770278,GB,48.399990884567,45.5,2.8999908845670035,OVER,23.82015220317201,24.57983868139499,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-13,Sunday,16:25,Home,,,,2026091310,,,202609130min,,401872927,,7,7,-102.0,-118.0,-118.0,-102.0,-110.0,-110.0,1,dome,sportturf,,,,,,,Matt LaFleur,Kevin O'Connell,,MIN01,U.S. Bank Stadium,0.0335456345448978,-0.0865353365016669,Kyler Murray,J.McCarthy,2026-09-04 11:57:41+00:00,depth-chart,0.1534239639590953,0.1534239639590953,Jordan Love,J.Love,2026-09-04 11:57:41+00:00,depth-chart,1.1782585041031026,0.0,1.5,25,0,0,3,8,2026-09-03 15:58:00+00:00,espn,0.0,25,4,0,2,5,2026-09-03 20:31:00+00:00,espn,0.0,Home,dome,sportturf,U.S. Bank Stadium,True,open-meteo,2026-09-13 20:00:00+00:00,68.0,10.1,15.9,13.0,0.0,1.0,0.0,,,,,39.0,22.0,-1.5,45.5,17.0,61.0,W,L,W
2026_01_MIA_LV,2026,1,MIA,LV,-0.9082686271327916,-3.5,-4.408268627132792,MIA,40.2621719916358,40.5,-0.2378280083642039,UNDER,20.58522030938429,19.676951682251502,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-13,Sunday,16:25,Home,,,,2026091309,,,202609130rai,,401872928,,7,7,164.0,-198.0,-110.0,-110.0,-110.0,-110.0,0,dome,grass,,,,,,,Jeff Hafley,Klint Kubliak,,VEG00,Allegiant Stadium,0.0051612949027318,-0.020452952757256,Kirk Cousins,A.O'Connell,2026-09-04 11:57:41+00:00,depth-chart,0.0780185596875022,-0.0325120632058222,Malik Willis,Q.Ewers,2026-09-04 11:57:41+00:00,depth-chart,0.2513321208893335,1.0845485779538784,3.5,25,0,0,1,8,2026-09-03 00:00:00+00:00,espn,0.0,25,2,0,4,4,2026-09-04 15:26:00+00:00,espn,0.0,Home,dome,grass,Allegiant Stadium,False,missing,,,,,,,,0.0,,,,,27.0,13.0,-3.5,40.5,14.0,40.0,L,L,W
2026_01_WAS_PHI,2026,1,WAS,PHI,5.254658970636462,-5.5,-0.245341029363538,WAS,46.169381722658926,45.5,0.669381722658926,OVER,20.45736137601123,25.71202034664769,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-13,Sunday,16:25,Home,,,,2026091311,,,202609130phi,,401872929,,7,7,180.0,-218.0,-115.0,-105.0,-112.0,-108.0,1,outdoors,grass,,,,,,,Dan Quinn,Nick Sirianni,,PHI00,Lincoln Financial Field,0.0382857992193167,0.0382857992193167,Jalen Hurts,J.Hurts,2026-09-04 11:57:41+00:00,depth-chart,0.0153923006366683,0.0289322184706749,Jayden Daniels,J.Johnson,2026-09-04 11:57:41+00:00,depth-chart,0.0,-0.132856381770839,5.5,25,1,0,6,4,2026-09-03 15:43:00+00:00,espn,0.0,25,1,0,5,8,2026-09-03 18:12:00+00:00,espn,0.0,Home,outdoors,grass,Lincoln Financial Field,False,missing,,,,,,,,0.0,,,,,24.0,22.0,-5.5,45.5,2.0,46.0,W,W,W
2026_01_DAL_NYG,2026,1,DAL,NYG,0.5497977801085419,2.5,3.049797780108542,NYG,48.92609469594057,48.5,0.42609469594057,OVER,24.18814845791601,24.73794623802456,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-13,Sunday,20:20,Home,,,,2026091312,,,202609130nyg,,401872930,,7,7,-148.0,124.0,-115.0,-105.0,-110.0,-110.0,1,outdoors,fieldturf,,,,,,,Brian Schottenheimer,John Harbaugh,,NYC01,MetLife Stadium,-0.0121757571796765,-0.0121757571796765,Jaxson Dart,J.Dart,2026-09-04 11:57:41+00:00,depth-chart,0.0962647693754327,0.0322249425707239,Dak Prescott,J.Milton,2026-09-04 11:57:41+00:00,depth-chart,0.0,0.6283715885731631,-2.5,25,0,0,9,4,2026-09-03 17:39:00+00:00,espn,0.0,25,0,0,2,5,2026-09-03 19:15:00+00:00,espn,0.0,Home,outdoors,fieldturf,MetLife Stadium,False,missing,,,,,,,,0.0,,,,,28.0,20.0,2.5,48.5,8.0,48.0,W,W,L
2026_01_DEN_KC,2026,1,DEN,KC,0.9254998294220658,-3.0,-2.0745001705779345,DEN,42.80436501148928,42.5,0.3043650114892813,OVER,20.939432591033608,21.864932420455677,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-14,Monday,20:15,Home,,,,2026091400,,,202609140kan,,401872931,,7,7,124.0,-148.0,-120.0,100.0,-110.0,-110.0,1,outdoors,grass,,,,,,,Sean Payton,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,0.0704962097145883,-0.1517772340962225,Patrick Mahomes,C.Oladokun,2026-09-04 11:57:41+00:00,depth-chart,0.0640232410209705,-0.0901308846623328,Bo Nix,J.Stidham,2026-09-04 11:57:41+00:00,depth-chart,2.0,1.5125911120297095,3.0,25,1,0,5,6,2026-09-04 01:39:00+00:00,espn,0.0,25,2,0,3,6,2026-09-04 02:31:00+00:00,espn,0.0,Home,outdoors,grass,GEHA Field at Arrowhead Stadium,False,missing,,,,,,,,0.0,,,,,31.0,10.0,-3.0,42.5,21.0,41.0,W,L,L
2026_02_DET_BUF,2026,2,DET,BUF,4.13604694984652,-4.5,-0.36395305015348,DET,53.86566002207256,53.5,0.3656600220725607,OVER,24.864806536113026,29.00085348595954,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-17,Thursday,20:15,Home,,,,2026091700,,,202609170buf,,401872932,7035.0,4,4,170.0,-205.0,-112.0,-108.0,-105.0,-115.0,0,outdoors,a_turf,,,00-0033106,00-0034857,Jared Goff,Josh Allen,Dan Campbell,Sean McDermott,,BUF00,Highmark Stadium,0.0969776991235314,0.1228640190644329,Josh Allen,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.1055986522630479,0.0995963517109885,Jared Goff,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,-0.2540017485241135,0.0588957734769171,4.5,25,4,0,0,0,2026-09-15 02:57:00+00:00,espn,0.0,25,0,0,3,3,2026-09-15 00:23:00+00:00,espn,0.0,Home,outdoors,a_turf,Highmark Stadium,True,open-meteo,2026-09-18 00:00:00+00:00,64.4,2.6,2.2,14.0,0.0,0.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,-4.5,53.5,,,PENDING,PENDING,PENDING
2026_02_CAR_ATL,2026,2,CAR,ATL,3.0318625873857314,1.5,4.5318625873857314,ATL,44.12979895782422,44.5,-0.3702010421757791,UNDER,20.548968185219245,23.580830772604976,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,13:00,Home,,,,2026092000,,,202609200atl,,401872933,7036.0,7,7,-125.0,105.0,-108.0,-112.0,-118.0,-102.0,1,,fieldturf,,,00-0039150,00-0036212,Bryce Young,Tua Tagovailoa,Dave Canales,Raheem Morris,,ATL97,Mercedes-Benz Stadium,-0.155090877415956,-0.0443276386972593,Cooper Rush,Embedded team QB,2026-09-14 13:53:31+00:00,availability-filtered+embedded-baseline,-0.0377340074188504,-0.0428006744331838,Bryce Young,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,-1.086831050955596,0.0497151500780423,-1.5,25,4,0,1,2,2026-09-15 01:06:00+00:00,espn,0.0,25,1,0,1,0,2026-09-15 04:59:00+00:00,espn,0.0,Home,,fieldturf,Mercedes-Benz Stadium,True,open-meteo,2026-09-20 17:00:00+00:00,87.3,4.3,5.1,7.0,0.0,0.0,0.0,nflverse-depth-chart+espn-out-filter,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,1.5,44.5,,,PENDING,PENDING,PENDING
2026_02_CIN_HOU,2026,2,CIN,HOU,3.463858457156579,-3.0,0.4638584571565789,HOU,44.41032016000834,46.5,-2.0896798399916605,UNDER,20.47323085142588,23.937089308582458,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,13:00,Home,,,,2026092003,,,202609200htx,,401872934,7039.0,7,7,124.0,-148.0,-115.0,-105.0,-112.0,-108.0,0,,astroturf,,,00-0036442,00-0039163,Joe Burrow,C.J. Stroud,Zac Taylor,DeMeco Ryans,,HOU00,Reliant Stadium,-0.018843371382967,-0.0391385422629948,C.J. Stroud,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.057863748569739,0.005540124295924,Joe Burrow,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.1991402757090087,0.5134098660995277,3.0,25,0,1,1,3,2026-09-15 00:32:00+00:00,espn,0.0,25,1,0,0,2,2026-09-15 00:24:00+00:00,espn,0.0,Home,,astroturf,Reliant Stadium,True,open-meteo,2026-09-20 17:00:00+00:00,92.8,4.4,5.4,3.0,0.0,0.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,-3.0,46.5,,,PENDING,PENDING,PENDING
2026_02_CLE_TB,2026,2,CLE,TB,6.142187101721493,-8.5,-2.3578128982785067,CLE,40.52181753492336,40.5,0.0218175349233575,OVER,17.189815216600934,23.332002318322424,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,13:00,Home,,,,2026092006,,,202609200tam,,401872935,7042.0,7,7,320.0,-410.0,-108.0,-112.0,-105.0,-115.0,0,outdoors,grass,,,00-0033537,00-0034855,Deshaun Watson,Baker Mayfield,Todd Monken,Todd Bowles,,TAM00,Raymond James Stadium,-0.0075027592669705,-0.0181869267469735,Baker Mayfield,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,-0.1123361636805555,-0.2347241479620139,Deshaun Watson,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.1048351881472849,1.2008953793665262,8.5,25,3,0,1,3,2026-09-14 23:52:00+00:00,espn,0.0,25,4,0,0,4,2026-09-15 04:05:00+00:00,espn,0.0,Home,outdoors,grass,Raymond James Stadium,True,open-meteo,2026-09-20 17:00:00+00:00,89.5,6.9,8.7,16.0,0.0,1.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,-8.5,40.5,,,PENDING,PENDING,PENDING
2026_02_GB_NYJ,2026,2,GB,NYJ,-0.3563164043570599,4.5,4.1436835956429405,NYJ,43.5036854737467,44.5,-0.9963145262533004,UNDER,21.93000093905188,21.57368453469482,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,13:00,Home,,,,2026092005,,,202609200nyj,,401872936,7041.0,7,7,-205.0,170.0,-102.0,-118.0,-108.0,-112.0,0,outdoors,fieldturf,,,00-0036264,00-0030565,Jordan Love,Geno Smith,Matt LaFleur,Aaron Glenn,,NYC01,MetLife Stadium,-0.0756077580151722,-0.1307130441650024,Geno Smith,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.1153042419684603,0.106356372685632,Jordan Love,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.5407040887593643,0.0877982829769677,-4.5,25,3,0,2,4,2026-09-15 03:33:00+00:00,espn,0.0,25,4,0,2,0,2026-09-15 01:57:00+00:00,espn,0.0,Home,outdoors,fieldturf,MetLife Stadium,True,open-meteo,2026-09-20 17:00:00+00:00,70.2,8.6,20.6,37.0,0.016,51.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,4.5,44.5,,,PENDING,PENDING,PENDING
